County,Precinct,Date,Party,Method,State,Votes
61,610046,11/08/2016,DEM,Early,OK,16
61,610046,11/08/2016,DEM,In Person,OK,77
61,610046,11/08/2016,IND,In Person,OK,17
61,610046,11/08/2016,REP,Absentee,OK,4
61,610046,11/08/2016,REP,Early,OK,18
61,610046,11/08/2016,REP,In Person,OK,127
61,610047,11/03/2020,DEM,Absentee,OK,17
61,610047,11/03/2020,DEM,Early,OK,14
61,610047,11/03/2020,DEM,In Person,OK,196
61,610047,11/03/2020,IND,Absentee,OK,3
61,610047,11/03/2020,IND,In Person,OK,23
61,610047,11/03/2020,LIB,In Person,OK,4
61,610047,11/03/2020,REP,Absentee,OK,3
61,610047,11/03/2020,REP,Early,OK,7
61,610047,11/03/2020,REP,In Person,OK,164
61,610047,11/08/2016,DEM,Absentee,OK,7
61,610047,11/08/2016,DEM,Early,OK,10
61,610047,11/08/2016,DEM,In Person,OK,221
61,610047,11/08/2016,IND,Early,OK,2
61,610047,11/08/2016,IND,In Person,OK,18
61,610047,11/08/2016,LIB,In Person,OK,4
61,610047,11/08/2016,REP,Absentee,OK,1
61,610047,11/08/2016,REP,Early,OK,8
61,610047,11/08/2016,REP,In Person,OK,130
61,610048,11/03/2020,DEM,Absentee,OK,6
61,610048,11/03/2020,DEM,Early,OK,6
61,610048,11/03/2020,DEM,In Person,OK,43
61,610048,11/03/2020,IND,Absentee,OK,2
61,610048,11/03/2020,IND,Early,OK,1
61,610048,11/03/2020,IND,In Person,OK,12
61,610048,11/03/2020,LIB,In Person,OK,2
61,610048,11/03/2020,REP,Early,OK,4
61,610048,11/03/2020,REP,In Person,OK,65
61,610048,11/08/2016,DEM,Absentee,OK,1
61,610048,11/08/2016,DEM,Early,OK,6
61,610048,11/08/2016,DEM,In Person,OK,47
61,610048,11/08/2016,IND,Early,OK,1
61,610048,11/08/2016,IND,In Person,OK,5
61,610048,11/08/2016,LIB,In Person,OK,3
61,610048,11/08/2016,REP,Early,OK,2
61,610048,11/08/2016,REP,In Person,OK,51
61,610049,11/03/2020,DEM,Absentee,OK,6
61,610049,11/03/2020,DEM,Early,OK,16
61,610049,11/03/2020,DEM,In Person,OK,159
61,610049,11/03/2020,IND,Absentee,OK,4
61,610049,11/03/2020,IND,Early,OK,6
61,610049,11/03/2020,IND,In Person,OK,43
61,610049,11/03/2020,LIB,In Person,OK,1
61,610049,11/03/2020,REP,Absentee,OK,13
61,610049,11/03/2020,REP,Early,OK,36
61,610049,11/03/2020,REP,In Person,OK,252
61,610049,11/08/2016,DEM,Absentee,OK,4
61,610049,11/08/2016,DEM,Early,OK,16
61,610049,11/08/2016,DEM,In Person,OK,173
61,610049,11/08/2016,IND,Absentee,OK,2
61,610049,11/08/2016,IND,Early,OK,3
61,610049,11/08/2016,IND,In Person,OK,28
61,610049,11/08/2016,REP,Absentee,OK,9
61,610049,11/08/2016,REP,Early,OK,17
61,610049,11/08/2016,REP,In Person,OK,183
61,610051,11/03/2020,DEM,Absentee,OK,8
61,610051,11/03/2020,DEM,Early,OK,7
61,610051,11/03/2020,DEM,In Person,OK,79
61,610051,11/03/2020,IND,Absentee,OK,2
61,610051,11/03/2020,IND,In Person,OK,16
61,610051,11/03/2020,LIB,Early,OK,1
61,610051,11/03/2020,REP,Absentee,OK,4
61,610051,11/03/2020,REP,Early,OK,3
61,610051,11/03/2020,REP,In Person,OK,110
61,610051,11/08/2016,DEM,Absentee,OK,4
61,610051,11/08/2016,DEM,Early,OK,1
61,610051,11/08/2016,DEM,In Person,OK,88
61,610051,11/08/2016,IND,Absentee,OK,1
61,610051,11/08/2016,IND,Early,OK,1
61,610051,11/08/2016,IND,In Person,OK,10
61,610051,11/08/2016,REP,Absentee,OK,2
61,610051,11/08/2016,REP,Early,OK,6
61,610051,11/08/2016,REP,In Person,OK,81
61,610052,11/03/2020,DEM,In Person,OK,6
61,610052,11/03/2020,IND,In Person,OK,1
61,610052,11/03/2020,REP,Absentee,OK,1
61,610052,11/03/2020,REP,In Person,OK,15
61,610052,11/08/2016,DEM,In Person,OK,7
61,610052,11/08/2016,IND,In Person,OK,2
61,610052,11/08/2016,REP,In Person,OK,10
61,610053,11/03/2020,DEM,Absentee,OK,1
61,610053,11/03/2020,DEM,In Person,OK,34
61,610053,11/03/2020,IND,In Person,OK,6
61,610053,11/03/2020,REP,Early,OK,2
61,610053,11/03/2020,REP,In Person,OK,41
61,610053,11/08/2016,DEM,Early,OK,3
61,610053,11/08/2016,DEM,In Person,OK,28
61,610053,11/08/2016,IND,Early,OK,1
61,610053,11/08/2016,IND,In Person,OK,5
61,610053,11/08/2016,REP,Early,OK,3
61,610053,11/08/2016,REP,In Person,OK,30
62,620013,11/03/2020,DEM,Absentee,OK,100
62,620013,11/03/2020,DEM,Early,OK,102
62,620013,11/03/2020,DEM,In Person,OK,222
62,620013,11/03/2020,IND,Absentee,OK,16
62,620013,11/03/2020,IND,Early,OK,37
62,620013,11/03/2020,IND,In Person,OK,61
62,620013,11/03/2020,LIB,Early,OK,2
62,620013,11/03/2020,LIB,In Person,OK,8
62,620013,11/03/2020,REP,Absentee,OK,57
62,620013,11/03/2020,REP,Early,OK,139
62,620013,11/03/2020,REP,In Person,OK,308
62,620013,11/08/2016,DEM,Absentee,OK,11
62,620013,11/08/2016,DEM,Early,OK,102
62,620013,11/08/2016,DEM,In Person,OK,262
62,620013,11/08/2016,IND,Absentee,OK,2
62,620013,11/08/2016,IND,Early,OK,19
62,620013,11/08/2016,IND,In Person,OK,52
62,620013,11/08/2016,LIB,Early,OK,1
62,620013,11/08/2016,LIB,In Person,OK,2
62,620013,11/08/2016,REP,Absentee,OK,20
62,620013,11/08/2016,REP,Early,OK,132
62,620013,11/08/2016,REP,In Person,OK,298
62,620016,11/03/2020,DEM,Absentee,OK,130
62,620016,11/03/2020,DEM,Early,OK,128
62,620016,11/03/2020,DEM,In Person,OK,308
62,620016,11/03/2020,IND,Absentee,OK,18
62,620016,11/03/2020,IND,Early,OK,23
62,620016,11/03/2020,IND,In Person,OK,84
62,620016,11/03/2020,LIB,Early,OK,2
62,620016,11/03/2020,LIB,In Person,OK,10
62,620016,11/03/2020,REP,Absentee,OK,65
62,620016,11/03/2020,REP,Early,OK,251
62,620016,11/03/2020,REP,In Person,OK,461
62,620016,11/08/2016,DEM,Absentee,OK,33
62,620016,11/08/2016,DEM,Early,OK,141
62,620016,11/08/2016,DEM,In Person,OK,347
62,620016,11/08/2016,IND,Absentee,OK,5
62,620016,11/08/2016,IND,Early,OK,15
62,620016,11/08/2016,IND,In Person,OK,71
62,620016,11/08/2016,LIB,Early,OK,1
62,620016,11/08/2016,LIB,In Person,OK,5
62,620016,11/08/2016,REP,Absentee,OK,35
62,620016,11/08/2016,REP,Early,OK,187
62,620016,11/08/2016,REP,In Person,OK,459
62,620022,11/03/2020,DEM,Absentee,OK,61
62,620022,11/03/2020,DEM,Early,OK,86
62,620022,11/03/2020,DEM,In Person,OK,197
62,620022,11/03/2020,IND,Absentee,OK,16
62,620022,11/03/2020,IND,Early,OK,19
62,620022,11/03/2020,IND,In Person,OK,63
62,620022,11/03/2020,LIB,Early,OK,1
62,620022,11/03/2020,LIB,In Person,OK,2
62,620022,11/03/2020,REP,Absentee,OK,17
62,620022,11/03/2020,REP,Early,OK,78
62,620022,11/03/2020,REP,In Person,OK,237
62,620022,11/08/2016,DEM,Absentee,OK,16
62,620022,11/08/2016,DEM,Early,OK,61
62,620022,11/08/2016,DEM,In Person,OK,254
62,620022,11/08/2016,IND,Absentee,OK,7
62,620022,11/08/2016,IND,Early,OK,14
62,620022,11/08/2016,IND,In Person,OK,52
62,620022,11/08/2016,LIB,In Person,OK,3
62,620022,11/08/2016,REP,Absentee,OK,5
62,620022,11/08/2016,REP,Early,OK,59
62,620022,11/08/2016,REP,In Person,OK,226
62,620025,11/03/2020,DEM,Absentee,OK,124
62,620025,11/03/2020,DEM,Early,OK,163
62,620025,11/03/2020,DEM,In Person,OK,266
62,620025,11/03/2020,IND,Absentee,OK,34
62,620025,11/03/2020,IND,Early,OK,43
62,620025,11/03/2020,IND,In Person,OK,56
62,620025,11/03/2020,LIB,Absentee,OK,14
62,620025,11/03/2020,LIB,In Person,OK,8
62,620025,11/03/2020,REP,Absentee,OK,79
62,620025,11/03/2020,REP,Early,OK,251
62,620025,11/03/2020,REP,In Person,OK,416
62,620025,11/08/2016,DEM,Absentee,OK,17
62,620025,11/08/2016,DEM,Early,OK,118
62,620025,11/08/2016,DEM,In Person,OK,356
62,620025,11/08/2016,IND,Absentee,OK,2
62,620025,11/08/2016,IND,Early,OK,18
62,620025,11/08/2016,IND,In Person,OK,55
62,620025,11/08/2016,LIB,Absentee,OK,1
62,620025,11/08/2016,LIB,In Person,OK,3
62,620025,11/08/2016,REP,Absentee,OK,25
62,620025,11/08/2016,REP,Early,OK,148
62,620025,11/08/2016,REP,In Person,OK,436
62,620031,11/03/2020,DEM,Absentee,OK,71
62,620031,11/03/2020,DEM,Early,OK,158
62,620031,11/03/2020,DEM,In Person,OK,349
62,620031,11/03/2020,IND,Absentee,OK,19
62,620031,11/03/2020,IND,Early,OK,40
62,620031,11/03/2020,IND,In Person,OK,122
62,620031,11/03/2020,LIB,Absentee,OK,2
62,620031,11/03/2020,LIB,Early,OK,1
62,620031,11/03/2020,LIB,In Person,OK,8
62,620031,11/03/2020,REP,Absentee,OK,28
62,620031,11/03/2020,REP,Early,OK,131
62,620031,11/03/2020,REP,In Person,OK,319
62,620031,11/08/2016,DEM,Absentee,OK,17
62,620031,11/08/2016,DEM,Early,OK,123
62,620031,11/08/2016,DEM,In Person,OK,388
62,620031,11/08/2016,IND,Absentee,OK,4
62,620031,11/08/2016,IND,Early,OK,16
62,620031,11/08/2016,IND,In Person,OK,109
62,620031,11/08/2016,LIB,In Person,OK,4
62,620031,11/08/2016,REP,Absentee,OK,12
62,620031,11/08/2016,REP,Early,OK,79
62,620031,11/08/2016,REP,In Person,OK,270
62,620051,11/03/2020,DEM,Absentee,OK,7
62,620051,11/03/2020,DEM,Early,OK,3
62,620051,11/03/2020,DEM,In Person,OK,148
62,620051,11/03/2020,IND,Absentee,OK,2
62,620051,11/03/2020,IND,Early,OK,2
62,620051,11/03/2020,IND,In Person,OK,28
62,620051,11/03/2020,REP,Absentee,OK,12
62,620051,11/03/2020,REP,Early,OK,16
62,620051,11/03/2020,REP,In Person,OK,209
62,620051,11/08/2016,DEM,Absentee,OK,2
62,620051,11/08/2016,DEM,Early,OK,3
62,620051,11/08/2016,DEM,In Person,OK,139
62,620051,11/08/2016,IND,In Person,OK,16
62,620051,11/08/2016,REP,Absentee,OK,4
62,620051,11/08/2016,REP,Early,OK,10
62,620051,11/08/2016,REP,In Person,OK,154
62,620052,11/03/2020,DEM,Absentee,OK,28
62,620052,11/03/2020,DEM,Early,OK,97
62,620052,11/03/2020,DEM,In Person,OK,120
62,620052,11/03/2020,IND,Absentee,OK,4
62,620052,11/03/2020,IND,Early,OK,14
62,620052,11/03/2020,IND,In Person,OK,30
62,620052,11/03/2020,LIB,Early,OK,1
62,620052,11/03/2020,LIB,In Person,OK,2
62,620052,11/03/2020,REP,Absentee,OK,20
62,620052,11/03/2020,REP,Early,OK,93
62,620052,11/03/2020,REP,In Person,OK,173
62,620052,11/08/2016,DEM,Absentee,OK,6
62,620052,11/08/2016,DEM,Early,OK,50
62,620052,11/08/2016,DEM,In Person,OK,186
62,620052,11/08/2016,IND,Early,OK,7
62,620052,11/08/2016,IND,In Person,OK,27
62,620052,11/08/2016,LIB,Early,OK,1
62,620052,11/08/2016,REP,Absentee,OK,8
62,620052,11/08/2016,REP,Early,OK,40
62,620052,11/08/2016,REP,In Person,OK,189
62,620053,11/03/2020,DEM,Absentee,OK,131
62,620053,11/03/2020,DEM,Early,OK,161
62,620053,11/03/2020,DEM,In Person,OK,229
62,620053,11/03/2020,IND,Absentee,OK,26
62,620053,11/03/2020,IND,Early,OK,37
62,620053,11/03/2020,IND,In Person,OK,73
62,620053,11/03/2020,LIB,Early,OK,1
62,620053,11/03/2020,LIB,In Person,OK,2
62,620053,11/03/2020,REP,Absentee,OK,101
62,620053,11/03/2020,REP,Early,OK,196
62,620053,11/03/2020,REP,In Person,OK,456
62,620053,11/08/2016,DEM,Absentee,OK,26
62,620053,11/08/2016,DEM,Early,OK,160
62,620053,11/08/2016,DEM,In Person,OK,281
62,620053,11/08/2016,IND,Absentee,OK,5
62,620053,11/08/2016,IND,Early,OK,18
62,620053,11/08/2016,IND,In Person,OK,72
62,620053,11/08/2016,LIB,Early,OK,1
62,620053,11/08/2016,LIB,In Person,OK,1
62,620053,11/08/2016,REP,Absentee,OK,32
62,620053,11/08/2016,REP,Early,OK,210
62,620053,11/08/2016,REP,In Person,OK,395
62,620054,11/03/2020,DEM,Absentee,OK,6
62,620054,11/03/2020,DEM,Early,OK,2
62,620054,11/03/2020,DEM,In Person,OK,66
62,620054,11/03/2020,IND,Absentee,OK,6
62,620054,11/03/2020,IND,Early,OK,2
62,620054,11/03/2020,IND,In Person,OK,4
62,620054,11/03/2020,LIB,Early,OK,1
62,620054,11/03/2020,LIB,In Person,OK,2
62,620054,11/03/2020,REP,Absentee,OK,5
62,620054,11/03/2020,REP,Early,OK,8
62,620054,11/03/2020,REP,In Person,OK,81
62,620054,11/08/2016,DEM,Absentee,OK,1
62,620054,11/08/2016,DEM,Early,OK,6
62,620054,11/08/2016,DEM,In Person,OK,66
62,620054,11/08/2016,IND,Absentee,OK,1
62,620054,11/08/2016,IND,Early,OK,4
62,620054,11/08/2016,IND,In Person,OK,5
62,620054,11/08/2016,REP,Absentee,OK,4
62,620054,11/08/2016,REP,Early,OK,5
62,620054,11/08/2016,REP,In Person,OK,66
62,620055,11/03/2020,DEM,Absentee,OK,9
62,620055,11/03/2020,DEM,Early,OK,10
62,620055,11/03/2020,DEM,In Person,OK,90
62,620055,11/03/2020,IND,Absentee,OK,1
62,620055,11/03/2020,IND,Early,OK,1
62,620055,11/03/2020,IND,In Person,OK,20
62,620055,11/03/2020,REP,Absentee,OK,9
62,620055,11/03/2020,REP,Early,OK,21
62,620055,11/03/2020,REP,In Person,OK,104
62,620055,11/08/2016,DEM,Absentee,OK,3
62,620055,11/08/2016,DEM,Early,OK,9
62,620055,11/08/2016,DEM,In Person,OK,90
62,620055,11/08/2016,IND,Early,OK,3
62,620055,11/08/2016,IND,In Person,OK,13
62,620055,11/08/2016,REP,Early,OK,16
62,620055,11/08/2016,REP,In Person,OK,78
62,620056,11/03/2020,DEM,Absentee,OK,3
62,620056,11/03/2020,DEM,Early,OK,10
62,620056,11/03/2020,DEM,In Person,OK,130
62,620056,11/03/2020,IND,Absentee,OK,3
62,620056,11/03/2020,IND,Early,OK,2
62,620056,11/03/2020,IND,In Person,OK,33
62,620056,11/03/2020,LIB,In Person,OK,2
62,620056,11/03/2020,REP,Absentee,OK,7
62,620056,11/03/2020,REP,Early,OK,14
62,620056,11/03/2020,REP,In Person,OK,107
62,620056,11/08/2016,DEM,Early,OK,6
62,620056,11/08/2016,DEM,In Person,OK,124
62,620056,11/08/2016,IND,Absentee,OK,1
62,620056,11/08/2016,IND,Early,OK,1
62,620056,11/08/2016,IND,In Person,OK,22
62,620056,11/08/2016,LIB,In Person,OK,1
62,620056,11/08/2016,REP,Absentee,OK,4
62,620056,11/08/2016,REP,Early,OK,19
62,620056,11/08/2016,REP,In Person,OK,92
62,620058,11/03/2020,DEM,Absentee,OK,50
62,620058,11/03/2020,DEM,Early,OK,56
62,620058,11/03/2020,DEM,In Person,OK,280
62,620058,11/03/2020,IND,Absentee,OK,8
62,620058,11/03/2020,IND,Early,OK,13
62,620058,11/03/2020,IND,In Person,OK,69
62,620058,11/03/2020,LIB,In Person,OK,4
62,620058,11/03/2020,REP,Absentee,OK,23
62,620058,11/03/2020,REP,Early,OK,90
62,620058,11/03/2020,REP,In Person,OK,369
62,620058,11/08/2016,DEM,Absentee,OK,7
62,620058,11/08/2016,DEM,Early,OK,64
62,620058,11/08/2016,DEM,In Person,OK,311
62,620058,11/08/2016,IND,Early,OK,8
62,620058,11/08/2016,IND,In Person,OK,44
62,620058,11/08/2016,LIB,Early,OK,1
62,620058,11/08/2016,REP,Absentee,OK,13
62,620058,11/08/2016,REP,Early,OK,70
62,620058,11/08/2016,REP,In Person,OK,343
62,620059,11/03/2020,DEM,Absentee,OK,21
62,620059,11/03/2020,DEM,Early,OK,15
62,620059,11/03/2020,DEM,In Person,OK,202
62,620059,11/03/2020,IND,Absentee,OK,1
62,620059,11/03/2020,IND,Early,OK,7
62,620059,11/03/2020,IND,In Person,OK,42
62,620059,11/03/2020,LIB,In Person,OK,2
62,620059,11/03/2020,REP,Absentee,OK,15
62,620059,11/03/2020,REP,Early,OK,28
62,620059,11/03/2020,REP,In Person,OK,273
62,620059,11/08/2016,DEM,Absentee,OK,5
62,620059,11/08/2016,DEM,Early,OK,31
62,620059,11/08/2016,DEM,In Person,OK,206
62,620059,11/08/2016,IND,Absentee,OK,1
62,620059,11/08/2016,IND,Early,OK,8
62,620059,11/08/2016,IND,In Person,OK,28
62,620059,11/08/2016,REP,Absentee,OK,11
62,620059,11/08/2016,REP,Early,OK,33
62,620059,11/08/2016,REP,In Person,OK,207
62,620060,11/03/2020,DEM,Absentee,OK,44
62,620060,11/03/2020,DEM,Early,OK,61
62,620060,11/03/2020,DEM,In Person,OK,272
62,620060,11/03/2020,IND,Absentee,OK,6
62,620060,11/03/2020,IND,Early,OK,14
62,620060,11/03/2020,IND,In Person,OK,76
62,620060,11/03/2020,LIB,Early,OK,2
62,620060,11/03/2020,LIB,In Person,OK,6
62,620060,11/03/2020,REP,Absentee,OK,17
62,620060,11/03/2020,REP,Early,OK,65
62,620060,11/03/2020,REP,In Person,OK,377
62,620060,11/08/2016,DEM,Absentee,OK,8
62,620060,11/08/2016,DEM,Early,OK,38
62,620060,11/08/2016,DEM,In Person,OK,306
62,620060,11/08/2016,IND,Early,OK,8
62,620060,11/08/2016,IND,In Person,OK,68
62,620060,11/08/2016,LIB,In Person,OK,5
62,620060,11/08/2016,REP,Absentee,OK,6
62,620060,11/08/2016,REP,Early,OK,52
62,620060,11/08/2016,REP,In Person,OK,319
62,620061,11/03/2020,DEM,Absentee,OK,7
62,620061,11/03/2020,DEM,Early,OK,8
62,620061,11/03/2020,DEM,In Person,OK,87
62,620061,11/03/2020,IND,Absentee,OK,2
62,620061,11/03/2020,IND,Early,OK,8
62,620061,11/03/2020,IND,In Person,OK,15
62,620061,11/03/2020,LIB,Early,OK,1
62,620061,11/03/2020,LIB,In Person,OK,1
62,620061,11/03/2020,REP,Absentee,OK,11
62,620061,11/03/2020,REP,Early,OK,24
62,620061,11/03/2020,REP,In Person,OK,116
62,620061,11/08/2016,DEM,Early,OK,10
62,620061,11/08/2016,DEM,In Person,OK,88
62,620061,11/08/2016,IND,Early,OK,8
62,620061,11/08/2016,IND,In Person,OK,12
62,620061,11/08/2016,LIB,In Person,OK,1
62,620061,11/08/2016,REP,Absentee,OK,2
62,620061,11/08/2016,REP,Early,OK,22
62,620061,11/08/2016,REP,In Person,OK,93
62,620062,11/03/2020,DEM,Absentee,OK,19
62,620062,11/03/2020,DEM,Early,OK,24
62,620062,11/03/2020,DEM,In Person,OK,208
62,620062,11/03/2020,IND,Absentee,OK,6
62,620062,11/03/2020,IND,Early,OK,7
62,620062,11/03/2020,IND,In Person,OK,56
62,620062,11/03/2020,LIB,In Person,OK,1
62,620062,11/03/2020,REP,Absentee,OK,15
62,620062,11/03/2020,REP,Early,OK,38
62,620062,11/03/2020,REP,In Person,OK,306
62,620062,11/08/2016,DEM,Absentee,OK,6
62,620062,11/08/2016,DEM,Early,OK,33
62,620062,11/08/2016,DEM,In Person,OK,199
62,620062,11/08/2016,IND,Absentee,OK,2
62,620062,11/08/2016,IND,Early,OK,11
62,620062,11/08/2016,IND,In Person,OK,39
62,620062,11/08/2016,REP,Absentee,OK,7
62,620062,11/08/2016,REP,Early,OK,60
62,620062,11/08/2016,REP,In Person,OK,242
62,620063,11/03/2020,DEM,Absentee,OK,11
62,620063,11/03/2020,DEM,Early,OK,3
62,620063,11/03/2020,DEM,In Person,OK,147
62,620063,11/03/2020,IND,Early,OK,1
62,620063,11/03/2020,IND,In Person,OK,40
62,620063,11/03/2020,LIB,In Person,OK,1
62,620063,11/03/2020,REP,Absentee,OK,10
62,620063,11/03/2020,REP,Early,OK,17
62,620063,11/03/2020,REP,In Person,OK,169
62,620063,11/08/2016,DEM,Absentee,OK,3
62,620063,11/08/2016,DEM,Early,OK,12
62,620063,11/08/2016,DEM,In Person,OK,168
62,620063,11/08/2016,IND,In Person,OK,41
62,620063,11/08/2016,LIB,In Person,OK,2
62,620063,11/08/2016,REP,Absentee,OK,5
62,620063,11/08/2016,REP,Early,OK,8
62,620063,11/08/2016,REP,In Person,OK,143
62,620064,11/03/2020,DEM,Absentee,OK,17
62,620064,11/03/2020,DEM,Early,OK,20
62,620064,11/03/2020,DEM,In Person,OK,178
62,620064,11/03/2020,IND,Absentee,OK,3
62,620064,11/03/2020,IND,Early,OK,8
62,620064,11/03/2020,IND,In Person,OK,34
62,620064,11/03/2020,LIB,Early,OK,1
62,620064,11/03/2020,LIB,In Person,OK,1
62,620064,11/03/2020,REP,Absentee,OK,19
62,620064,11/03/2020,REP,Early,OK,27
62,620064,11/03/2020,REP,In Person,OK,332
62,620064,11/08/2016,DEM,Absentee,OK,3
62,620064,11/08/2016,DEM,Early,OK,14
62,620064,11/08/2016,DEM,In Person,OK,197
62,620064,11/08/2016,IND,Early,OK,6
62,620064,11/08/2016,IND,In Person,OK,32
62,620064,11/08/2016,LIB,In Person,OK,1
62,620064,11/08/2016,REP,Absentee,OK,7
62,620064,11/08/2016,REP,Early,OK,32
62,620064,11/08/2016,REP,In Person,OK,266
62,620065,11/03/2020,DEM,Absentee,OK,12
62,620065,11/03/2020,DEM,Early,OK,16
62,620065,11/03/2020,DEM,In Person,OK,200
62,620065,11/03/2020,IND,Absentee,OK,4
62,620065,11/03/2020,IND,Early,OK,4
62,620065,11/03/2020,IND,In Person,OK,38
62,620065,11/03/2020,LIB,In Person,OK,5
62,620065,11/03/2020,REP,Absentee,OK,15
62,620065,11/03/2020,REP,Early,OK,34
62,620065,11/03/2020,REP,In Person,OK,240
62,620065,11/08/2016,DEM,Absentee,OK,4
62,620065,11/08/2016,DEM,Early,OK,19
62,620065,11/08/2016,DEM,In Person,OK,211
62,620065,11/08/2016,IND,Absentee,OK,1
62,620065,11/08/2016,IND,Early,OK,5
62,620065,11/08/2016,IND,In Person,OK,30
62,620065,11/08/2016,LIB,In Person,OK,2
62,620065,11/08/2016,REP,Absentee,OK,6
62,620065,11/08/2016,REP,Early,OK,24
62,620065,11/08/2016,REP,In Person,OK,191
62,620066,11/03/2020,DEM,Absentee,OK,10
62,620066,11/03/2020,DEM,Early,OK,20
62,620066,11/03/2020,DEM,In Person,OK,208
62,620066,11/03/2020,IND,Absentee,OK,2
62,620066,11/03/2020,IND,Early,OK,6
62,620066,11/03/2020,IND,In Person,OK,27
62,620066,11/03/2020,LIB,Early,OK,2
62,620066,11/03/2020,LIB,In Person,OK,3
62,620066,11/03/2020,REP,Absentee,OK,19
62,620066,11/03/2020,REP,Early,OK,54
62,620066,11/03/2020,REP,In Person,OK,278
62,620066,11/08/2016,DEM,Absentee,OK,9
62,620066,11/08/2016,DEM,Early,OK,27
62,620066,11/08/2016,DEM,In Person,OK,212
62,620066,11/08/2016,IND,Early,OK,6
62,620066,11/08/2016,IND,In Person,OK,31
62,620066,11/08/2016,LIB,In Person,OK,1
62,620066,11/08/2016,REP,Absentee,OK,4
62,620066,11/08/2016,REP,Early,OK,64
62,620066,11/08/2016,REP,In Person,OK,211
62,620067,11/03/2020,DEM,Absentee,OK,8
62,620067,11/03/2020,DEM,Early,OK,8
62,620067,11/03/2020,DEM,In Person,OK,111
62,620067,11/03/2020,IND,Absentee,OK,1
62,620067,11/03/2020,IND,Early,OK,6
62,620067,11/03/2020,IND,In Person,OK,22
62,620067,11/03/2020,LIB,In Person,OK,1
62,620067,11/03/2020,REP,Absentee,OK,17
62,620067,11/03/2020,REP,Early,OK,22
62,620067,11/03/2020,REP,In Person,OK,241
62,620067,11/08/2016,DEM,Absentee,OK,6
62,620067,11/08/2016,DEM,Early,OK,10
62,620067,11/08/2016,DEM,In Person,OK,116
62,620067,11/08/2016,IND,Early,OK,3
62,620067,11/08/2016,IND,In Person,OK,14
62,620067,11/08/2016,REP,Absentee,OK,4
62,620067,11/08/2016,REP,Early,OK,27
62,620067,11/08/2016,REP,In Person,OK,191
63,630001,11/03/2020,DEM,Absentee,OK,43
63,630001,11/03/2020,DEM,Early,OK,14
63,630001,11/03/2020,DEM,In Person,OK,108
63,630001,11/03/2020,IND,Absentee,OK,3
63,630001,11/03/2020,IND,Early,OK,9
63,630001,11/03/2020,IND,In Person,OK,29
63,630001,11/03/2020,LIB,Early,OK,1
63,630001,11/03/2020,LIB,In Person,OK,1
63,630001,11/03/2020,REP,Absentee,OK,28
63,630001,11/03/2020,REP,Early,OK,60
63,630001,11/03/2020,REP,In Person,OK,267
63,630001,11/08/2016,DEM,Absentee,OK,7
63,630001,11/08/2016,DEM,Early,OK,8
63,630001,11/08/2016,DEM,In Person,OK,123
63,630001,11/08/2016,IND,Early,OK,5
63,630001,11/08/2016,IND,In Person,OK,28
63,630001,11/08/2016,LIB,Early,OK,1
63,630001,11/08/2016,LIB,In Person,OK,2
63,630001,11/08/2016,REP,Absentee,OK,5
63,630001,11/08/2016,REP,Early,OK,31
63,630001,11/08/2016,REP,In Person,OK,255
63,630002,11/03/2020,DEM,Absentee,OK,44
63,630002,11/03/2020,DEM,Early,OK,25
63,630002,11/03/2020,DEM,In Person,OK,155
63,630002,11/03/2020,IND,Absentee,OK,11
63,630002,11/03/2020,IND,Early,OK,8
63,630002,11/03/2020,IND,In Person,OK,76
63,630002,11/03/2020,LIB,Early,OK,2
63,630002,11/03/2020,LIB,In Person,OK,4
63,630002,11/03/2020,REP,Absentee,OK,23
63,630002,11/03/2020,REP,Early,OK,36
63,630002,11/03/2020,REP,In Person,OK,272
63,630002,11/08/2016,DEM,Absentee,OK,5
63,630002,11/08/2016,DEM,Early,OK,14
63,630002,11/08/2016,DEM,In Person,OK,178
63,630002,11/08/2016,IND,Early,OK,6
63,630002,11/08/2016,IND,In Person,OK,51
63,630002,11/08/2016,LIB,In Person,OK,4
63,630002,11/08/2016,REP,Absentee,OK,8
63,630002,11/08/2016,REP,Early,OK,27
63,630002,11/08/2016,REP,In Person,OK,209
63,630003,11/03/2020,DEM,Absentee,OK,120
63,630003,11/03/2020,DEM,Early,OK,43
63,630003,11/03/2020,DEM,In Person,OK,251
63,630003,11/03/2020,IND,Absentee,OK,17
63,630003,11/03/2020,IND,Early,OK,16
63,630003,11/03/2020,IND,In Person,OK,121
63,630003,11/03/2020,LIB,Absentee,OK,6
63,630003,11/03/2020,LIB,In Person,OK,8
63,630003,11/03/2020,REP,Absentee,OK,40
63,630003,11/03/2020,REP,Early,OK,75
63,630003,11/03/2020,REP,In Person,OK,365
63,630003,11/08/2016,DEM,Absentee,OK,19
63,630003,11/08/2016,DEM,Early,OK,34
63,630003,11/08/2016,DEM,In Person,OK,302
63,630003,11/08/2016,IND,Absentee,OK,2
63,630003,11/08/2016,IND,Early,OK,15
63,630003,11/08/2016,IND,In Person,OK,92
63,630003,11/08/2016,LIB,Absentee,OK,1
63,630003,11/08/2016,LIB,In Person,OK,6
63,630003,11/08/2016,REP,Absentee,OK,17
63,630003,11/08/2016,REP,Early,OK,49
63,630003,11/08/2016,REP,In Person,OK,308
63,630006,11/03/2020,DEM,Absentee,OK,90
