NC_House_dist2020,pct_dist_coverage2020,DEM,REP,DEM_Absentee,REP_Absentee,DEM_Early,REP_Early,DEM_In Person,REP_In Person,DEM_Absentee_county,DEM_Early_county,REP_Absentee_county,REP_Early_county,DEM_uniform,REP_uniform,DEM_by_area,REP_by_area,DEM_by_vap,REP_by_vap,DEM_by_cvap,REP_by_cvap,DEM_by_totpop,REP_by_totpop,DEM_by_day_of,REP_by_day_of,DEM_by_voterfile_tot_votes,REP_by_voterfile_tot_votes,DEM_by_voterfile_mode,REP_by_voterfile_mode,DEM_by_voterfile_party,REP_by_voterfile_party,DEM_by_voterfile_mode_party,REP_by_voterfile_mode_party,DEM_by_voterfile_minus_day_of,REP_by_voterfile_minus_day_of,DEM_by_scaled_voterfile_minus_day_of,REP_by_scaled_voterfile_minus_day_of,DEM_Absentee_uniform,DEM_Absentee_by_area,DEM_Absentee_by_vap,DEM_Absentee_by_cvap,DEM_Absentee_by_totpop,DEM_Absentee_by_day_of,DEM_Absentee_by_voterfile_tot_votes,DEM_Absentee_by_voterfile_mode,DEM_Absentee_by_voterfile_party,DEM_Absentee_by_voterfile_mode_party,DEM_Absentee_by_voterfile_minus_day_of,DEM_Absentee_by_scaled_voterfile_minus_day_of,REP_Absentee_uniform,REP_Absentee_by_area,REP_Absentee_by_vap,REP_Absentee_by_cvap,REP_Absentee_by_totpop,REP_Absentee_by_day_of,REP_Absentee_by_voterfile_tot_votes,REP_Absentee_by_voterfile_mode,REP_Absentee_by_voterfile_party,REP_Absentee_by_voterfile_mode_party,REP_Absentee_by_voterfile_minus_day_of,REP_Absentee_by_scaled_voterfile_minus_day_of,DEM_Early_uniform,DEM_Early_by_area,DEM_Early_by_vap,DEM_Early_by_cvap,DEM_Early_by_totpop,DEM_Early_by_day_of,DEM_Early_by_voterfile_tot_votes,DEM_Early_by_voterfile_mode,DEM_Early_by_voterfile_party,DEM_Early_by_voterfile_mode_party,DEM_Early_by_voterfile_minus_day_of,DEM_Early_by_scaled_voterfile_minus_day_of,REP_Early_uniform,REP_Early_by_area,REP_Early_by_vap,REP_Early_by_cvap,REP_Early_by_totpop,REP_Early_by_day_of,REP_Early_by_voterfile_tot_votes,REP_Early_by_voterfile_mode,REP_Early_by_voterfile_party,REP_Early_by_voterfile_mode_party,REP_Early_by_voterfile_minus_day_of,REP_Early_by_scaled_voterfile_minus_day_of
69.0,1.0,16047.0,28102.0,3876.0,2205.0,10067.0,20265.0,2104.0,5632.0,232959.0,590824.0,130663.0,1115832.0,17945.980769230766,29603.057692307706,13297.40335751559,22569.131888041386,18739.60611304577,30803.92008317844,17682.230913686268,29203.96851932531,18438.770157424377,30348.714629190818,19097.87630402385,30636.2200717331,16922.248592556527,28054.01256808983,16491.732250909223,27628.292291448764,17330.52348097765,28645.38001777902,17087.100020547834,28154.26979031572,16582.715499245413,27540.25311548298,16590.677837460888,27552.301209184716,4479.980769230769,3165.401632181624,4704.411434187195,4405.394497606092,4619.337521050356,4805.727272727273,4190.477800432122,3898.733679072605,4305.934552673544,4330.496239492701,4094.460657708053,4096.712340916299,2512.75,1775.4234584873193,2638.6295924398773,2470.915745863884,2590.9129868904092,2621.0505515327873,2350.37238671982,2186.7377465934514,2412.3620818880618,2076.266568483063,2296.517897647686,2297.7808309665916,11362.0,8028.001725333967,11931.194678858577,11172.83641608017,11715.432636374026,12188.149031296573,10627.770792124402,10488.998571836619,10920.588928304094,10652.603781055132,10384.254841537362,10389.965496544592,21458.3076923077,15161.708429554064,22533.290490738564,21101.052773461426,22125.801642300412,22383.16952020031,20071.640181370014,19809.554544855317,20601.01793589095,20446.003221832656,19611.73521783529,19622.520378218123
70.0,1.0,9087.0,29180.0,2269.0,2143.0,5437.0,21764.0,1381.0,5273.0,37840.0,92660.0,39390.0,407350.0,7312.818181818181,25579.36363636364,4509.803176901514,15983.81633140983,8369.280790248004,29195.94682172715,8215.380179616212,28669.099627906104,8388.57136508877,29261.98415049622,8398.932242990653,24550.086906710305,8272.832512047045,28865.775911355533,8586.264760001206,29701.517465981025,8663.540711334359,28266.718101460414,8880.78243447742,29219.410503047893,8532.300704333968,29754.01208164105,8525.860919320663,29731.966797680558,1720.0,907.2330437850827,2026.3336789500727,1981.708398441973,2031.9272065514103,2034.931464174455,1998.3673736081241,2159.955369595537,2111.6577817386374,2224.427527873894,2073.603208061282,2071.7359171424823,1790.4545454545453,944.3950738555607,2109.336247723133,2062.8830289278358,2115.1588970946104,1699.7010638297872,2080.2243881190275,2248.4313427158613,2027.4042083013067,2145.0524722502523,2158.542028687471,2156.598249900697,4211.818181818181,2221.570133116432,4961.947111297931,4852.671781174239,4975.6441585373595,4983.000778816199,4893.465138438921,5045.3093904056705,5170.882929595723,5275.354906603526,5077.697496272685,5073.125002178182,18515.909090909092,9766.421257554266,21813.61057400402,21333.21659897827,21873.825253401614,17577.38584288052,21512.551523236503,22180.08612326516,20966.313893159106,21801.358030797637,22322.470052953577,22302.368547779868
71.0,1.0000000000000002,25718.0,10377.0,5403.0,1436.0,17199.0,6823.0,3116.0,2118.0,580773.0,1325915.0,230926.0,1055640.0,21994.09900990098,14856.277227722776,16237.854762473766,10972.16606929756,24249.506470790024,16378.146854702209,23585.731935337615,15930.255144585573,24895.70645906408,16814.179878518265,27774.688746944248,10384.18167146974,21579.87968740043,14576.77659790171,21380.318111747874,14707.89887807429,28462.47195243651,9609.153873198171,28295.247447117574,9601.458014485133,21800.390441794883,14725.569499120083,21795.082749670317,14721.988055157603,5750.227722772276,3996.8882984348666,6437.219908847245,6235.035635238609,6634.051013773632,7510.9827300686065,5624.057421922521,4896.390902028879,7720.479992128971,6180.894270936939,5691.224516046958,5689.607804619464,2286.3960396039593,1589.2361167002769,2559.5567367464723,2479.1645601691384,2637.820395243391,1483.698674351585,2236.2284131922115,1946.8948546883566,1344.5887729989452,1258.6205549042595,2262.9352821027487,2262.292447978047,13127.871287128713,9124.966464038904,14696.286561942783,14234.696300099005,15145.655445290446,17147.70601687564,12839.822265477907,13367.927209718991,17625.991960307536,18998.353176180633,12993.165925747928,12989.47494505085,10451.881188118816,7264.929952597284,11700.590117955735,11333.090584416432,12058.359483274875,6782.482997118155,10222.5481847095,10643.00402338593,6146.565100199226,6224.837459580875,10344.634217017336,10341.695607179554
72.0,1.0000000000000002,31752.0,10831.0,8402.0,2032.0,19297.0,6394.0,4053.0,2405.0,947577.0,2163335.0,376774.0,1722360.0,34854.10891089107,23188.504950495055,12534.048808203317,8127.713438682631,27614.83201203307,18303.695520396275,26620.141093213464,17632.513073838643,26983.690985827132,17877.823754527042,36126.7052282943,11791.292219020172,25742.245068562188,17040.13971393316,25853.97930168313,16787.76083117442,31922.835242526035,11489.875698269461,31783.82957550377,11375.41402652058,25734.66625439074,17035.025796693786,25734.84867638826,17035.148888641528,9381.950495049505,2583.3089417286224,7176.882564491138,6873.901883333225,6984.638386517238,9769.580553584105,6606.49667182259,7462.9629409614345,8489.090938479487,8518.871493932764,6604.188181580455,6604.243746922432,3730.435643564354,1027.1710301229982,2853.660178912726,2733.189501424151,2777.2203667265517,1684.7475504322767,2626.864283355637,2967.4109851946623,1630.6462361811011,2291.63931223134,2625.946385282456,2625.9684790818615,21419.15841584157,5897.7398664746925,16384.94944754193,15693.239209880234,15946.052599309893,22304.1246747102,15082.748396739604,14338.016360721693,19380.74430404655,19211.958081571003,15077.478072810283,15077.60492946583,17053.0693069307,4695.542408559633,13045.035341483548,12494.323572414502,12695.603387800493,7701.544668587896,12008.275430577522,11415.34984597976,7454.229462088363,6678.77471428924,12004.079411411329,12004.180409559667
73.0,1.0,14015.0,24997.0,3290.0,2222.0,8653.0,15181.0,2072.0,7594.0,348165.0,790999.0,147542.0,723144.0,15942.425742574262,25454.792079207917,21862.459178269222,29449.422421051124,16001.182531694241,25494.439093900906,15956.035268333331,25463.975308513276,15873.520580602844,25408.29729945533,14904.964356123335,26459.36357348703,14488.528180886009,24473.753141347603,14385.743079111808,24586.11541707186,14624.06621501961,24777.599437478028,14605.270329653798,24785.278182176808,14076.461336763467,24195.70492822865,14086.379782461743,24202.397546532346,4323.079207920792,6126.308461237997,4340.976397543624,4327.224639739568,4302.09084609462,4007.070735746393,3880.2251863953134,3392.959171083897,3921.5097755351594,3506.793465287448,3754.7105257578214,3757.7316626525444,2477.7029702970294,3194.700004510962,2484.819221243342,2479.3512700426827,2469.3576125702225,2658.0137175792506,2301.6160864804738,2107.870179126302,2356.1535216219386,2177.5197342711995,2251.7091546458787,2252.9104141027583,9547.346534653465,13664.150717031227,9588.206134150618,9556.81062859377,9499.429734508227,8825.893620376943,8536.302994490694,8920.783908027914,8630.556439484446,9026.476864366356,8249.750811005646,8256.648119809199,15383.089108910888,18660.722416540157,15415.619872657566,15390.624038470587,15344.939686885107,16207.349855907783,14578.137054867135,14884.245237945555,14827.44591585609,15013.758447905608,14349.995773582774,14355.487132429591
74.0,1.0,27390.0,27773.0,9428.0,4376.0,15912.0,18559.0,2050.0,4838.0,641907.0,1465485.0,255234.0,1166760.0,22915.26732673266,18917.148514851488,27513.17471938529,22019.654704923232,24688.016624633863,20113.3373895932,26428.895856217136,21288.021464523747,24654.454695297576,20090.690980123763,18272.82154404227,23719.863515850142,30805.632272603514,24241.289258879486,31150.705029739154,24064.455065064314,23654.44690570228,28835.08613617719,23919.717954861197,28856.989958674487,32050.418740414592,25081.22738548741,32020.45673992115,25061.010081383734,6355.514851485147,7756.027400026411,6895.490415389661,7425.75842670788,6885.267525023526,4941.436006624084,8758.902778984688,9891.952750868215,6580.66733664104,8334.934404217227,9138.062018078892,9128.935658174923,2527.0693069306917,3083.9387908502954,2741.773497845583,2952.6177877517434,2737.708689080903,3389.109625360231,3482.7004408604016,3933.221897276549,4307.242001640689,4609.400937866354,3633.4611106006737,3629.832302465338,14509.752475247526,17707.147319358886,15742.526209244199,16953.137429509254,15719.187170274046,11281.385537418188,19996.729493618823,19208.75227887094,15023.779569061238,13534.783550643982,20862.35672233569,20841.52108174622,11552.079207920797,14097.715914072933,12533.56389174762,13497.403676771999,12514.98229104286,15492.753890489916,15920.588818019083,15293.233167787765,19689.844134536506,19409.589020808136,16609.76627488674,16593.177778918398
75.0,1.0,17921.0,27019.0,5038.0,3242.0,10671.0,17935.0,2212.0,5842.0,580773.0,1325915.0,230926.0,1055640.0,21090.09900990098,18580.277227722774,38648.462531668374,30428.04336604545,24242.4623608488,20707.3811414074,24205.195846898485,20682.235008538773,24388.627279208373,20806.008087375594,19716.82012459585,28642.299020172908,24179.714790547863,20665.041287938035,24025.254477718037,20850.76980861512,18132.17968431557,26285.284854877144,18191.93469286366,26377.859818142984,23134.06322663633,19959.472390470066,23159.232051558545,19976.45542828479,5750.227722772276,11098.466898572102,6710.4307137283295,6699.079414980727,6754.952228590983,5331.929973976816,6691.317940874885,5916.7342350575755,4849.251957215342,5019.5063656256225,6372.814758535879,6380.481127630639,2286.3960396039593,4412.954057815465,2668.1903652518763,2663.676880612286,2685.892936378931,4092.430432276657,2660.5907761112753,2352.602083714129,3669.369467557326,2970.8194607268465,2533.9480673682424,2536.9963563719957,13127.871287128713,25337.995633096278,15320.03164712047,15294.116431917751,15421.675050617392,12172.890150619038,15276.396849672976,15896.520242660465,11070.92772710023,10960.428327238034,14549.248468100444,14566.7509239279,10451.881188118816,20173.08930822998,12197.190776155527,12176.558127926492,12278.115150996664,18707.868587896253,12162.45051182676,12656.167724900988,16773.915387319823,17565.040357416143,11583.524323101825,11597.459071912794
76.0,1.0000000000000002,16784.0,25314.0,3950.0,2576.0,10170.0,17066.0,2664.0,5672.0,128363.0,315882.0,101499.0,765785.0,13499.243902439024,26825.26829268293,10334.926890573634,20647.682691677477,14236.088004245279,28263.783301272637,14066.871732354177,27933.428282868826,14190.48432591694,28174.752832600356,16208.395893656225,24127.41254638019,13905.16531349282,27617.73448828306,14270.389039636942,27855.293607235606,16401.845010615714,25062.739829706705,16559.63954825154,25313.812553782365,14111.484952262352,28020.52511415525,14106.304734467922,28010.411955853815,3130.804878048779,2216.486822484672,3343.713339461191,3294.8189043887473,3330.536320110921,3913.604632798105,3248.0944144242,3644.67917722753,3969.501061571126,3947.325761486835,3307.709734329597,3306.2129289705135,2475.5853658536594,1752.6171559980037,2643.9360270636507,2605.2742922536354,2633.5167139669393,2159.852964017603,2568.3283732044424,2881.915285630728,2269.315128580029,2606.8702147525682,2615.4673100871732,2614.283758385034,7704.439024390244,5454.440068088959,8228.374664784089,8108.052827965428,8195.948005806018,9630.791260858121,7993.070899068619,7961.7098624094115,9768.343949044585,9948.313786764706,8139.775217932752,8136.09180549741,18677.682926829275,13223.065535679474,19947.847274208987,19656.15399061518,19869.236118633416,16295.55958236259,19377.40611507861,19301.378321604876,17121.424701126685,17034.942339029796,19733.057804068078,19724.12819746878
77.0,1.0,11917.0,35605.0,2986.0,2786.0,7116.0,24299.0,1815.0,8520.0,96087.0,237160.0,76759.0,612063.0,13807.268292682924,34663.19512195122,15653.292557349172,38267.12382876119,13499.518539927416,34062.38602658985,13571.2436116731,34202.41237944444,13534.534045364935,34130.745575077446,12614.705712029481,37280.65881439295,13700.613503679366,34454.97670187634,13398.391458738663,34100.823372574196,12270.555313442846,35920.637338379056,12111.673434985121,35550.72360721611,13478.90312370278,34022.13926940638,13484.469768072715,34033.00683481678,3450.5853658536575,3983.9874585848165,3361.662178169034,3382.3868804943095,3371.7797829242404,3105.998683864175,3419.767846960111,3188.0549814778715,3006.557660073751,3020.78575116159,3355.705427563305,3357.3138894959275,2784.243902439024,3206.014810022361,2713.93069203726,2730.3180977640895,2721.9308693862517,3090.5679523686254,2759.875919841421,2576.6562682784174,2931.4034574696825,2758.4827264239025,2709.2205790784556,2710.4924196999696,8541.682926829268,9854.305098764355,8322.856361758379,8373.856731178792,8347.754262440694,7693.707028165306,8465.845656719253,8395.336477260793,7448.997653369092,7275.887683823528,8308.197696139476,8312.15587857679,23358.951219512186,26541.10901873883,22828.45533455259,22952.094281680354,22888.814705691195,25670.090862024335,23175.10078203492,23004.167104295768,24469.233880909378,24272.240880792215,22792.91869032794,22802.51441511681
78.0,0.9790666084509776,8032.0,31810.0,1902.0,2129.0,4780.0,22034.0,1350.0,7647.0,59006.0,134588.0,56008.0,539386.0,9891.02797202797,34295.63636363637,16396.081266587236,49826.01317622773,9420.21426025997,31617.921466790613,9591.329418836454,32172.365729877154,9453.68281918945,31636.463615433495,8703.282042723633,35962.10513602834,9300.551595382229,31601.639558050338,8899.940426272604,30910.48069204759,8847.703674603383,32491.3377610082,8614.653828214445,31630.12180031761,9060.678085154774,30744.816109130952,9066.654692601973,30766.118861634026,2587.0,4760.5367205702205,2495.9351132002066,2546.8879988051303,2509.7344250054693,2234.7113929684024,2444.4648449360525,2063.589125257019,2308.3335455031156,2080.0526648455916,2376.4314889022226,2378.1285281979517,2484.6993006993002,4205.382080171895,2304.1798019454536,2354.7000356360477,2310.821736807959,2669.356577109338,2282.23447274846,1973.0821802295234,2377.886693765527,2070.4816351517798,2208.546164536608,2210.380515526232,5954.0279720279705,10285.544546017018,5574.279147059763,5694.441420031323,5593.948394183979,5118.570649755227,5506.086750446177,5486.351301015584,5189.370129100266,5184.601163368854,5334.246596252549,5338.52616440402,24163.93706293706,37973.63109605584,21666.741664845158,22170.665694241106,21678.641878625534,25645.748558919,21672.40508530187,21290.398511818068,22466.451067242666,21912.64016516583,20889.26994459434,20908.738346107795
79.0,0.9541366906474822,13816.0,24893.0,2832.0,1625.0,9057.0,17236.0,1927.0,6032.0,81326.0,223055.0,43869.0,387723.0,16421.333333333332,26584.000000000015,20476.661847654454,32097.706178739238,14641.176669441711,24163.663210474533,14374.431539943716,23800.991169610803,14553.16494157896,24044.00069583369,14388.223607647547,25679.503783783788,14692.79569448097,24233.845474696624,14402.66569082602,24267.478036039523,14746.67960687961,24673.031650983743,14575.843408361008,24503.050985956535,14579.617855634353,24079.966609608076,14582.262313588824,24083.562067808685,3872.666666666665,5155.77935954492,3309.422134766265,3225.0235317397423,3281.575077556464,3229.387364921031,3325.7544802194084,2882.8419918085788,3342.8034398034397,2896.534979423868,3289.944823600026,3290.781534499078,2088.999999999999,2764.0947051905814,1792.6554908045105,1748.250154979425,1778.0040880229624,1978.2540540540538,1801.248562948492,1568.215348135374,1855.022241231822,1574.674378000873,1782.4077318097945,1782.8479574430226,10621.66666666667,13393.882488109532,9404.754534675447,9222.408008203975,9344.589864022499,9231.836242726517,9440.04121426156,9592.82369901744,9476.876167076167,9752.308428937138,9362.673032034325,9364.480779089747,18463.0,23301.61147354865,16339.007719670022,16020.741014631381,16233.996607810735,17669.249729729727,16400.59691174813,16667.262687904156,16786.00940975192,16896.37660795567,16265.55887779828,16268.714110365665
80.0,1.0,10647.0,32738.0,2912.0,3052.0,5356.0,21145.0,2379.0,8541.0,135916.0,262130.0,130922.0,945318.0,11425.500000000007,33001.00000000002,11788.723007627612,33983.08531106741,11398.726789616714,32928.610376833574,11317.993592558854,32710.32330448124,11434.830869351672,33026.22888015717,11839.054285714286,35083.098843857195,11361.110283915941,32826.90256392902,11203.315581939889,32338.093913849407,10840.382574683976,33847.87538760934,10688.585765434207,33332.36642123286,11135.535257968964,32216.99098103364,11141.339835334336,32232.685444346185,3089.000000000001,3213.0254098890937,3079.8580725281636,3052.2910747155584,3092.1861001964635,3230.211428571428,3067.013614880489,3036.6525177533895,2889.206961056629,2938.282063197026,2989.989212608869,2991.971232117146,2975.5,3094.9683092020073,2966.6939769529135,2940.1398811318036,2978.5690324165025,3228.7823021217127,2954.321466842634,2925.0759360877983,3078.520348153376,3100.5318963640325,2880.1271939519875,2882.036387557322,5957.500000000003,6196.697597738517,5939.8687170885505,5886.702517843294,5963.644769155206,6229.842857142857,5915.096669035452,5787.663064186497,5572.175613627345,5371.303702237181,5766.546045360096,5770.368603217189,21484.499999999993,22347.11700186541,21420.91639988065,21229.183423349434,21506.659847740666,23313.316541735483,21331.581097086393,20872.017977761614,22228.355039455953,21690.834524868827,20795.863787081656,20809.64905678887
81.0,0.999552922767408,11996.0,31924.0,3266.0,2899.0,6559.0,21824.0,2171.0,7201.0,135916.0,262130.0,130922.0,945318.0,11217.500000000007,31661.000000000022,10854.2769923724,30678.91468893261,11244.273210383286,31733.38962316643,11325.00640744115,31951.676695518763,11208.169130648332,31635.771119842826,10803.945714285717,29578.901156142805,11281.889716084059,31835.097436070966,11439.684418060111,32323.90608615059,11802.617425316024,30814.12461239067,11954.414234565793,31329.633578767134,11507.464742031038,32445.00901896635,11501.66016466567,32429.314555653822,3089.000000000001,2964.9745901109095,3098.141927471836,3125.7089252844426,3085.813899803536,2947.788571428572,3110.9863851195105,3141.347482246611,3288.7930389433704,3239.717936802974,3188.010787391131,3186.0287678828568,2975.5,2856.0316907979964,2984.306023047086,3010.8601188681964,2972.430967583497,2722.2176978782877,2996.678533157367,3025.924063912202,2872.4796518466237,2850.468103635968,3070.8728060480125,3068.9636124426797,5957.500000000003,5718.30240226149,5975.131282911448,6028.297482156706,5951.355230844793,5685.157142857143,5999.9033309645465,6127.336935813503,6342.824386372655,6543.69629776282,6148.453954639904,6144.6313967828155,21484.499999999993,20621.882998134613,21548.08360011935,21739.816576650563,21462.340152259327,19655.683458264513,21637.418902913603,22096.982022238386,20740.644960544047,21278.16547513117,22173.13621291834,22159.350943211146
82.0,1.0,24251.0,25827.0,6041.0,2972.0,15091.0,17639.0,3119.0,5216.0,240822.0,538934.0,122128.0,730966.0,23112.743589743583,27090.205128205132,19189.236534902262,22797.68243207607,24162.559126551023,28238.758439185996,24049.335609515034,28114.885967486778,24240.511813855228,28324.042771493914,25863.40254372019,25264.20098039216,23023.804490368675,26992.90108432198,23000.990577631954,27086.691397466104,25004.883868731224,25462.80752277402,24718.986878444626,25625.24063335338,23056.66527702377,27028.852510063818,23055.884162999544,27027.997930314017,6174.923076923077,4963.1763049059355,6499.151011309013,6464.182747108877,6523.22613488866,7024.444197138314,6147.454879448909,6000.569654920578,6759.296914721516,6136.020897649015,6157.603695698936,6157.3624542829775,3131.4871794871806,2516.9743452240746,3295.9128099141562,3278.179362927445,3308.1220212508915,2870.07843137255,3117.557239443807,3043.0673726492605,2898.5107258301505,2950.734849863512,3122.7040060638965,3122.5816653655866,13818.820512820512,11107.060229996328,14544.408115242011,14466.15286240616,14598.285678966562,15719.958346581876,13757.349610919762,13881.42092271137,15126.586954009708,15463.965980795607,13780.061581324839,13779.521708716567,18742.71794871795,15064.708086851999,19726.84562927184,19620.706604559335,19799.920750243018,17178.12254901961,18659.343844878174,18827.624024816843,17348.296796943872,17458.505783489865,18690.148503999917,18689.416264948428
83.0,0.9828488993374654,25384.0,28708.0,7337.0,3523.0,15226.0,19559.0,2821.0,5626.0,254988.0,570636.0,129312.0,773964.0,23990.84615384615,28786.92307692308,15892.049674173573,19926.41455370581,23098.725533907687,27810.896283739326,23043.83017375711,27750.837877811966,23257.2070023431,27984.283330242903,23392.3240063593,27250.075674019605,24345.82238380746,29175.28570821108,24794.54666860813,29324.26784485272,24292.14259302057,28666.683198083138,24692.343482118435,28918.92581764066,24634.692646501484,29491.324940846276,24627.82608497505,29483.812562052364,6538.153846153847,4036.8991384918195,6262.628846109189,6245.674811228814,6311.574701212008,6353.304610492846,6647.785686949866,7189.044549936098,6631.207071874277,7239.428164331513,6737.00117795282,6734.8804900967225,3315.692307692309,2047.2316399071892,3175.965384049726,3167.3674886254266,3200.787283178531,3095.6789215686276,3371.289875409279,3645.7783458097497,3298.4788987092834,3574.350500454959,3416.533704815267,3415.4582409187396,14631.692307692307,9034.15053568175,14015.096687798497,13977.155362528294,14124.632301131096,14218.019395866457,14877.036696857595,14784.502118672033,14839.935521146292,14631.915317786925,15076.691468548659,15071.945594878323,19845.23076923077,12253.182913798626,19008.930899689603,18957.470389186536,19157.49604706438,18528.396752450983,20177.995832801804,20052.48949904297,19742.204299373858,19718.575317185696,20448.791236031015,20442.354321133625
84.0,1.0,13621.0,30019.0,3447.0,2755.0,7992.0,18999.0,2182.0,8265.0,181026.0,352944.0,127350.0,826434.0,20594.758620689656,41154.10344827585,23689.82485440247,46682.550088827826,16891.566662459503,34539.414910177125,16584.063189403412,33990.1482986721,16562.915907722414,33952.37475538161,17509.73620648828,39497.76422764228,14993.822167933582,31149.63957641883,13886.93640670357,29713.69923889827,16440.184323742942,31694.026879055033,15752.98943495189,29818.00628377366,14076.610644757993,29511.304697267373,14098.747320184006,29550.845508239006,6242.275862068968,7291.562263971871,4986.823257183727,4882.573723102312,4875.404391841037,5196.39450627516,4343.451729071567,3637.8085953044165,4833.796047324549,4219.413167618408,4032.499553491695,4040.00430807654,4391.37931034483,5129.541912856815,3508.1808237620435,3434.8423079396302,3429.798754327864,4170.223577235772,3055.5753189998345,2559.1623557501,3128.2623456124848,2614.179739179739,2836.8235399178434,2842.1030605191927,12170.482758620685,14216.262590430591,9722.743405275778,9519.4894663011,9505.51151588138,10131.341700213117,8468.370438862015,8067.12781139915,9424.388276418393,9351.576267333487,7862.111091266297,7876.743012107467,28497.72413793104,33288.008175971016,22766.23408641508,22290.30599073247,22257.57600105374,27062.540650406503,19829.064257419,18889.53688314817,20300.76453344254,18938.826544593918,18409.481157349524,18443.74244771981
85.0,1.0000000000000002,9890.0,31141.0,1930.0,1702.0,4609.0,16155.0,3351.0,13284.0,29154.0,68537.0,24502.0,233843.0,9890.000000000005,31140.999999999978,9890.0,31140.999999999993,9889.999999999998,31140.999999999996,9890.0,31141.00000000001,9890.0,31141.000000000004,9890.0,31141.000000000004,9890.0,31141.0,9889.999999999998,31141.000000000004,9890.0,31141.0,9890.000000000004,31140.999999999996,9890.0,31140.999999999993,9890.0,31141.000000000007,1930.000000000001,1929.9999999999998,1930.0,1930.0000000000002,1930.0000000000002,1929.9999999999995,1929.9999999999998,1930.0,1930.0000000000005,1930.0,1930.0000000000002,1930.0000000000005,1702.0000000000007,1702.0,1702.0000000000002,1702.0000000000002,1701.9999999999998,1702.0000000000005,1701.9999999999995,1701.9999999999998,1702.0,1702.0,1702.0000000000002,1702.0000000000005,4609.0,4609.0,4609.000000000002,4608.999999999999,4609.0,4609.0,4609.000000000001,4609.0,4609.0,4608.999999999999,4609.0,4609.0,16154.99999999999,16155.0,16155.000000000002,16155.0,16154.999999999998,16155.000000000004,16155.0,16155.000000000004,16155.0,16154.999999999998,16154.999999999996,16155.000000000005
86.0,1.0,12182.0,27235.0,2819.0,1902.0,7856.0,20351.0,1507.0,4982.0,84896.0,235452.0,59136.0,643244.0,11214.515151515156,26266.24242424244,10183.540091079016,24005.774861001406,11477.657033327676,26843.19497255701,11480.48210156294,26849.389084669736,11470.267643142479,26826.993342210386,11788.208706022662,26042.578024941013,11721.65749379153,27378.178938183777,11845.101482884096,27564.023146716976,11929.499029617753,27246.303858008294,12045.7175861899,27442.873442762062,11819.64235894374,27593.015957879878,11817.29696428625,27587.873555556384,2572.6060606060623,2299.3855044271986,2642.341764273185,2643.090440690398,2640.383488681758,2724.641621943948,2707.0047654204977,2781.38831095139,2762.0852248755373,2807.793637145314,2732.9719108746976,2732.350353615585,1792.0,1601.6827788094472,1840.5757935834322,1841.097299056108,1839.21171770972,1773.1688574317488,1885.6180951741726,1937.4314355967465,1874.515038792645,1913.4227405247818,1903.7060276277584,1903.2730695369778,7134.909090909094,6377.154586651817,7328.31526905449,7330.391660872544,7322.8841544607185,7556.567084078711,7507.652728371031,7556.7131719327035,7660.413804742216,7730.923949044586,7579.670448069044,7577.946610670663,19492.242424242435,17422.092082191964,20020.61917897358,20026.291785613626,20005.78162450066,19287.409167509268,20510.560843009596,20644.59171112023,20389.788819215642,20547.450702237278,20707.309930252126,20702.600486019408
87.0,1.0,10245.0,32113.0,2497.0,2310.0,6455.0,24254.0,1293.0,5549.0,49940.0,129100.0,46200.0,485080.0,10245.000000000004,32113.00000000001,10245.000000000002,32113.000000000004,10245.0,32112.999999999996,10245.0,32113.000000000007,10245.0,32113.0,10244.999999999998,32112.999999999996,10245.0,32113.0,10245.0,32113.000000000007,10245.0,32113.0,10245.000000000002,32112.999999999996,10245.000000000002,32112.999999999996,10244.999999999998,32112.999999999985,2496.999999999999,2497.0000000000005,2497.0000000000005,2497.0000000000005,2497.0000000000005,2497.0,2497.0,2497.0,2497.0,2496.9999999999995,2496.9999999999995,2496.9999999999995,2310.0,2310.0,2310.0,2310.0000000000005,2310.0000000000005,2310.0,2310.0,2309.9999999999995,2310.0,2309.9999999999995,2310.0000000000005,2309.999999999999,6455.0,6455.0,6455.000000000002,6455.0,6455.000000000001,6455.0,6455.0,6455.0,6455.0,6454.999999999999,6455.0,6454.999999999999,24254.000000000007,24254.000000000004,24254.000000000007,24254.000000000004,24254.0,24254.000000000004,24254.0,24254.0,24253.999999999996,24254.000000000004,24254.0,24253.999999999996
